,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
41,When U Loved Me,0.739,0.324,8,-13.088,1,0.0424,0.673,0.0855,0.296,0.739,79.011,audio_features,7pADtei8K3suMQlLBxR4iw,spotify:track:7pADtei8K3suMQlLBxR4iw,https://api.spotify.com/v1/tracks/7pADtei8K3suMQlLBxR4iw,https://api.spotify.com/v1/audio-analysis/7pADtei8K3suMQlLBxR4iw,191147,4
42,Pain,0.717,0.924,2,-4.707,1,0.0285,0.043,0.6,0.11,0.791,128.025,audio_features,13HYthybjhM3iyWcfl8VcN,spotify:track:13HYthybjhM3iyWcfl8VcN,https://api.spotify.com/v1/tracks/13HYthybjhM3iyWcfl8VcN,https://api.spotify.com/v1/audio-analysis/13HYthybjhM3iyWcfl8VcN,439490,4
43,New Ways,0.571,0.871,9,-3.979,1,0.0393,0.0103,0.827,0.073,0.221,131.05,audio_features,6269LuPYYfI56nNNs84YWt,spotify:track:6269LuPYYfI56nNNs84YWt,https://api.spotify.com/v1/tracks/6269LuPYYfI56nNNs84YWt,https://api.spotify.com/v1/audio-analysis/6269LuPYYfI56nNNs84YWt,210167,4
44,Feels Like Heaven,0.477,0.847,2,-3.862,1,0.0437,0.0479,8.6e-05,0.175,0.43,121.251,audio_features,3rUp2KF3as0V3EQfXUDmHI,spotify:track:3rUp2KF3as0V3EQfXUDmHI,https://api.spotify.com/v1/tracks/3rUp2KF3as0V3EQfXUDmHI,https://api.spotify.com/v1/audio-analysis/3rUp2KF3as0V3EQfXUDmHI,196107,4
45,Alone Tonight,0.535,0.672,9,-9.612,1,0.0409,2.97e-05,0.314,0.134,0.218,112.971,audio_features,1OsZRDxG6SdVshxcbHBN3n,spotify:track:1OsZRDxG6SdVshxcbHBN3n,https://api.spotify.com/v1/tracks/1OsZRDxG6SdVshxcbHBN3n,https://api.spotify.com/v1/audio-analysis/1OsZRDxG6SdVshxcbHBN3n,218683,4
46,PINK,0.275,0.946,4,-5.561,0,0.123,0.00364,0.874,0.108,0.223,173.525,audio_features,14qg0bStIzSQVy74nNyuGk,spotify:track:14qg0bStIzSQVy74nNyuGk,https://api.spotify.com/v1/tracks/14qg0bStIzSQVy74nNyuGk,https://api.spotify.com/v1/audio-analysis/14qg0bStIzSQVy74nNyuGk,410491,4
47,Electrocution,0.722,0.725,10,-6.576,0,0.0413,0.145,0.196,0.137,0.198,114.076,audio_features,7zFxdrJBglQW0zXSUBuTZd,spotify:track:7zFxdrJBglQW0zXSUBuTZd,https://api.spotify.com/v1/tracks/7zFxdrJBglQW0zXSUBuTZd,https://api.spotify.com/v1/audio-analysis/7zFxdrJBglQW0zXSUBuTZd,150147,4
48,Dayzed Inn Daydreams,0.442,0.836,2,-2.366,1,0.0322,0.033,0.0018,0.621,0.627,140.008,audio_features,6gf5PPir6CwXMF991iOHI6,spotify:track:6gf5PPir6CwXMF991iOHI6,https://api.spotify.com/v1/tracks/6gf5PPir6CwXMF991iOHI6,https://api.spotify.com/v1/audio-analysis/6gf5PPir6CwXMF991iOHI6,292276,4
49,I Don't Want To Talk To You,0.437,0.788,10,-6.669,0,0.0412,0.157,3.23e-06,0.129,0.865,200.248,audio_features,2GTGMVXBtUmVEnrH8VZd3k,spotify:track:2GTGMVXBtUmVEnrH8VZd3k,https://api.spotify.com/v1/tracks/2GTGMVXBtUmVEnrH8VZd3k,https://api.spotify.com/v1/audio-analysis/2GTGMVXBtUmVEnrH8VZd3k,119250,4
50,Sarah,0.65,0.686,4,-5.198,0,0.0314,0.514,0.000188,0.138,0.497,124.023,audio_features,0Xmz2shisTG8peoqnFj5tu,spotify:track:0Xmz2shisTG8peoqnFj5tu,https://api.spotify.com/v1/tracks/0Xmz2shisTG8peoqnFj5tu,https://api.spotify.com/v1/audio-analysis/0Xmz2shisTG8peoqnFj5tu,176147,4
51,Jabberwocky,0.465,0.903,1,-7.364,1,0.165,0.624,0.0138,0.305,0.626,96.841,audio_features,5vC8fqtLyV6zuPqhlSFsnK,spotify:track:5vC8fqtLyV6zuPqhlSFsnK,https://api.spotify.com/v1/tracks/5vC8fqtLyV6zuPqhlSFsnK,https://api.spotify.com/v1/audio-analysis/5vC8fqtLyV6zuPqhlSFsnK,285169,4
52,Aries (feat. Peter Hook and Georgia),0.611,0.667,2,-7.801,1,0.0342,0.0175,0.0844,0.241,0.793,119.996,audio_features,2haIfONRw1Bhi2zSp67MYU,spotify:track:2haIfONRw1Bhi2zSp67MYU,https://api.spotify.com/v1/tracks/2haIfONRw1Bhi2zSp67MYU,https://api.spotify.com/v1/audio-analysis/2haIfONRw1Bhi2zSp67MYU,253333,4
53,Take Me Away,0.477,0.343,5,-17.365,1,0.0276,0.0496,0.631,0.0961,0.0772,85.026,audio_features,44Uc8E8zTcFSQ0q8ONvUsz,spotify:track:44Uc8E8zTcFSQ0q8ONvUsz,https://api.spotify.com/v1/tracks/44Uc8E8zTcFSQ0q8ONvUsz,https://api.spotify.com/v1/audio-analysis/44Uc8E8zTcFSQ0q8ONvUsz,252000,4
54,hypnic jerks,0.557,0.673,7,-8.312,1,0.0294,5.88e-05,0.756,0.603,0.582,149.033,audio_features,5qsFOopazL2HXDtpotj0mz,spotify:track:5qsFOopazL2HXDtpotj0mz,https://api.spotify.com/v1/tracks/5qsFOopazL2HXDtpotj0mz,https://api.spotify.com/v1/audio-analysis/5qsFOopazL2HXDtpotj0mz,222166,4
55,Poison Root,0.506,0.502,2,-9.59,1,0.0312,0.338,0.89,0.397,0.336,86.966,audio_features,6ayjKIrJVuCLLbLtupBjzC,spotify:track:6ayjKIrJVuCLLbLtupBjzC,https://api.spotify.com/v1/tracks/6ayjKIrJVuCLLbLtupBjzC,https://api.spotify.com/v1/audio-analysis/6ayjKIrJVuCLLbLtupBjzC,144610,1
56,Long Flight,0.445,0.77,6,-5.92,0,0.0345,0.0875,0.91,0.854,0.202,154.868,audio_features,4nNSgSfqhtAQ9upuIp1QgM,spotify:track:4nNSgSfqhtAQ9upuIp1QgM,https://api.spotify.com/v1/tracks/4nNSgSfqhtAQ9upuIp1QgM,https://api.spotify.com/v1/audio-analysis/4nNSgSfqhtAQ9upuIp1QgM,315440,4
57,Iron Lung,0.567,0.752,4,-9.928,1,0.0405,0.68,0.792,0.0865,0.508,87.496,audio_features,1uy9Y3i3W7mjs9doJhymsI,spotify:track:1uy9Y3i3W7mjs9doJhymsI,https://api.spotify.com/v1/tracks/1uy9Y3i3W7mjs9doJhymsI,https://api.spotify.com/v1/audio-analysis/1uy9Y3i3W7mjs9doJhymsI,237838,4
58,The Cutter,0.471,0.955,7,-5.219,1,0.121,0.00485,1.44e-06,0.162,0.35,139.266,audio_features,617ahruubznvqzv7Nas3QX,spotify:track:617ahruubznvqzv7Nas3QX,https://api.spotify.com/v1/tracks/617ahruubznvqzv7Nas3QX,https://api.spotify.com/v1/audio-analysis/617ahruubznvqzv7Nas3QX,232746,4
59,mantra is repeated,0.323,0.493,11,-11.433,1,0.041,0.0344,0.0495,0.228,0.433,110.035,audio_features,5zLCIxiA0MX4voAb1SJycB,spotify:track:5zLCIxiA0MX4voAb1SJycB,https://api.spotify.com/v1/tracks/5zLCIxiA0MX4voAb1SJycB,https://api.spotify.com/v1/audio-analysis/5zLCIxiA0MX4voAb1SJycB,200003,4
60,Baby Blue Motorcycle,0.488,0.597,9,-7.166,0,0.031,0.0398,0.39,0.14,0.493,122.753,audio_features,6d1vSCnS8uE8H59FDgEr7W,spotify:track:6d1vSCnS8uE8H59FDgEr7W,https://api.spotify.com/v1/tracks/6d1vSCnS8uE8H59FDgEr7W,https://api.spotify.com/v1/audio-analysis/6d1vSCnS8uE8H59FDgEr7W,246344,4
61,Swampedelic Pop,0.328,0.784,2,-7.036,1,0.034,0.126,0.468,0.128,0.467,119.463,audio_features,50sWwVp5B1utP8xRfhuOgj,spotify:track:50sWwVp5B1utP8xRfhuOgj,https://api.spotify.com/v1/tracks/50sWwVp5B1utP8xRfhuOgj,https://api.spotify.com/v1/audio-analysis/50sWwVp5B1utP8xRfhuOgj,222449,4
62,It All Feels Right,0.189,0.74,2,-8.439,1,0.0424,0.000247,0.0167,0.469,0.265,78.552,audio_features,0Z7S8ity4SYlkzbJpejd1v,spotify:track:0Z7S8ity4SYlkzbJpejd1v,https://api.spotify.com/v1/tracks/0Z7S8ity4SYlkzbJpejd1v,https://api.spotify.com/v1/audio-analysis/0Z7S8ity4SYlkzbJpejd1v,245654,4
63,nail i couldn't bite,0.59,0.521,11,-10.869,1,0.0291,0.0782,0.269,0.162,0.193,94.077,audio_features,0AgghN0YfYSZRilCXOb3do,spotify:track:0AgghN0YfYSZRilCXOb3do,https://api.spotify.com/v1/tracks/0AgghN0YfYSZRilCXOb3do,https://api.spotify.com/v1/audio-analysis/0AgghN0YfYSZRilCXOb3do,315660,4
64,Unconscious Melody,0.631,0.797,5,-8.107,1,0.0714,0.00334,0.298,0.109,0.844,115.251,audio_features,58ITGKThH6gQ4qfkir8kKb,spotify:track:58ITGKThH6gQ4qfkir8kKb,https://api.spotify.com/v1/tracks/58ITGKThH6gQ4qfkir8kKb,https://api.spotify.com/v1/audio-analysis/58ITGKThH6gQ4qfkir8kKb,180093,4
65,Hey Moon,0.573,0.639,0,-7.143,1,0.0247,0.784,0.633,0.0923,0.24,89.575,audio_features,0MpsyFvt1KaxNYBYw2aanq,spotify:track:0MpsyFvt1KaxNYBYw2aanq,https://api.spotify.com/v1/tracks/0MpsyFvt1KaxNYBYw2aanq,https://api.spotify.com/v1/audio-analysis/0MpsyFvt1KaxNYBYw2aanq,248707,4
66,Sun Was High (So Was I),0.505,0.882,1,-6.051,0,0.0405,0.0123,0.462,0.255,0.37,112.983,audio_features,2hc6fCrA3pmmh4EJtzMBs9,spotify:track:2hc6fCrA3pmmh4EJtzMBs9,https://api.spotify.com/v1/tracks/2hc6fCrA3pmmh4EJtzMBs9,https://api.spotify.com/v1/audio-analysis/2hc6fCrA3pmmh4EJtzMBs9,231680,4
67,Man Of Oil,0.633,0.565,11,-11.125,1,0.0614,0.856,0.00542,0.381,0.77,109.951,audio_features,1iJdIZU5Ffgixa92wrcZZC,spotify:track:1iJdIZU5Ffgixa92wrcZZC,https://api.spotify.com/v1/tracks/1iJdIZU5Ffgixa92wrcZZC,https://api.spotify.com/v1/audio-analysis/1iJdIZU5Ffgixa92wrcZZC,325155,4
68,Amadelle With Love,0.64,0.646,4,-8.108,0,0.0315,0.00285,0.0219,0.356,0.577,112.951,audio_features,4eyZ6KE0mflwg5We7GDRPj,spotify:track:4eyZ6KE0mflwg5We7GDRPj,https://api.spotify.com/v1/tracks/4eyZ6KE0mflwg5We7GDRPj,https://api.spotify.com/v1/audio-analysis/4eyZ6KE0mflwg5We7GDRPj,192250,4
69,Do Your Best,0.586,0.514,1,-11.31,0,0.0317,0.521,0.946,0.141,0.524,112.244,audio_features,5IwP0zGazWIsct8dcLzHEw,spotify:track:5IwP0zGazWIsct8dcLzHEw,https://api.spotify.com/v1/tracks/5IwP0zGazWIsct8dcLzHEw,https://api.spotify.com/v1/audio-analysis/5IwP0zGazWIsct8dcLzHEw,167253,4
70,Moans,0.518,0.83,5,-12.615,0,0.0384,0.0516,0.141,0.196,0.274,130.838,audio_features,74XlGGWMh5Gv9D3eBBQSLA,spotify:track:74XlGGWMh5Gv9D3eBBQSLA,https://api.spotify.com/v1/tracks/74XlGGWMh5Gv9D3eBBQSLA,https://api.spotify.com/v1/audio-analysis/74XlGGWMh5Gv9D3eBBQSLA,237333,4
71,Nocturne,0.592,0.803,0,-9.908,1,0.031,0.00143,0.416,0.417,0.845,121.036,audio_features,1fFiMu3FP6c3kkEpZ0nvvp,spotify:track:1fFiMu3FP6c3kkEpZ0nvvp,https://api.spotify.com/v1/tracks/1fFiMu3FP6c3kkEpZ0nvvp,https://api.spotify.com/v1/audio-analysis/1fFiMu3FP6c3kkEpZ0nvvp,318960,4
