,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
62,Dragonball Durag,0.648,0.59,2,-9.664,1,0.0942,0.697,0.808,0.111,0.401,81.045,audio_features,7eWGnKg4B44sbBPpQp4y2c,spotify:track:7eWGnKg4B44sbBPpQp4y2c,https://api.spotify.com/v1/tracks/7eWGnKg4B44sbBPpQp4y2c,https://api.spotify.com/v1/audio-analysis/7eWGnKg4B44sbBPpQp4y2c,181922,4
63,circle the drain,0.482,0.79,9,-5.221,1,0.038,0.303,0.00028,0.1,0.47,169.064,audio_features,2drtd6SptpMJ1KylMQ7mrE,spotify:track:2drtd6SptpMJ1KylMQ7mrE,https://api.spotify.com/v1/tracks/2drtd6SptpMJ1KylMQ7mrE,https://api.spotify.com/v1/audio-analysis/2drtd6SptpMJ1KylMQ7mrE,280213,4
64,Don't Know How To Keep Loving You,0.589,0.419,5,-6.524,0,0.0275,0.213,0.000187,0.106,0.154,132.121,audio_features,3bt6gBOA41MHQfXy0Jf855,spotify:track:3bt6gBOA41MHQfXy0Jf855,https://api.spotify.com/v1/tracks/3bt6gBOA41MHQfXy0Jf855,https://api.spotify.com/v1/audio-analysis/3bt6gBOA41MHQfXy0Jf855,332987,4
65,Mood (feat. Zacari),0.599,0.686,8,-5.951,1,0.0422,0.0177,0.00105,0.0929,0.663,148.009,audio_features,4eULGB0zI7NIdV2KjWbbiZ,spotify:track:4eULGB0zI7NIdV2KjWbbiZ,https://api.spotify.com/v1/tracks/4eULGB0zI7NIdV2KjWbbiZ,https://api.spotify.com/v1/audio-analysis/4eULGB0zI7NIdV2KjWbbiZ,191360,4
66,Hope,0.553,0.596,6,-5.427,1,0.026,0.329,0.469,0.118,0.414,98.95,audio_features,35UO6dWrEPLmeSVXtAysS4,spotify:track:35UO6dWrEPLmeSVXtAysS4,https://api.spotify.com/v1/tracks/35UO6dWrEPLmeSVXtAysS4,https://api.spotify.com/v1/audio-analysis/35UO6dWrEPLmeSVXtAysS4,156614,4
67,Midnight Sky,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,audio_features,27ycaQnQAxaPiyeg3nr2aB,spotify:track:27ycaQnQAxaPiyeg3nr2aB,https://api.spotify.com/v1/tracks/27ycaQnQAxaPiyeg3nr2aB,https://api.spotify.com/v1/audio-analysis/27ycaQnQAxaPiyeg3nr2aB,223279,4
68,Check The Weather,0.419,0.587,1,-8.971,0,0.0549,0.0868,0.206,0.318,0.493,87.248,audio_features,3CvT1RyyUjIOlQvCBpB62w,spotify:track:3CvT1RyyUjIOlQvCBpB62w,https://api.spotify.com/v1/tracks/3CvT1RyyUjIOlQvCBpB62w,https://api.spotify.com/v1/audio-analysis/3CvT1RyyUjIOlQvCBpB62w,209625,4
69,Hunnybee,0.956,0.373,6,-7.963,1,0.0773,0.569,0.394,0.314,0.568,119.994,audio_features,3DPFmwFtV5ElQaTniLOdgk,spotify:track:3DPFmwFtV5ElQaTniLOdgk,https://api.spotify.com/v1/tracks/3DPFmwFtV5ElQaTniLOdgk,https://api.spotify.com/v1/audio-analysis/3DPFmwFtV5ElQaTniLOdgk,268333,4
70,Hallelujah - Bonus Track,0.258,0.376,8,-6.876,1,0.0304,0.811,6.59e-05,0.107,0.531,188.319,audio_features,41z7PF8ArX3uilknQIg3nU,spotify:track:41z7PF8ArX3uilknQIg3nU,https://api.spotify.com/v1/tracks/41z7PF8ArX3uilknQIg3nU,https://api.spotify.com/v1/audio-analysis/41z7PF8ArX3uilknQIg3nU,190933,4
71,Ain't Together,0.714,0.658,0,-5.497,1,0.0315,0.267,0.0,0.176,0.766,81.553,audio_features,4aGvs7y4hQIbGss7zmEXKf,spotify:track:4aGvs7y4hQIbGss7zmEXKf,https://api.spotify.com/v1/tracks/4aGvs7y4hQIbGss7zmEXKf,https://api.spotify.com/v1/audio-analysis/4aGvs7y4hQIbGss7zmEXKf,202280,4
72,Blinding Lights,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,audio_features,0sf12qNH5qcw8qpgymFOqD,spotify:track:0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD,201573,4
73,Devil’s Advocate,0.662,0.681,11,-8.152,0,0.0315,0.0321,0.139,0.508,0.864,98.004,audio_features,4aBCSgAz8OyHgWQ9HnYZlw,spotify:track:4aBCSgAz8OyHgWQ9HnYZlw,https://api.spotify.com/v1/tracks/4aBCSgAz8OyHgWQ9HnYZlw,https://api.spotify.com/v1/audio-analysis/4aBCSgAz8OyHgWQ9HnYZlw,186307,4
74,On Mine (feat. Noah Cyrus),0.713,0.667,11,-6.806,0,0.0261,0.00274,1.73e-05,0.369,0.236,119.939,audio_features,61gmMnru5ufVTfmRCU8NcY,spotify:track:61gmMnru5ufVTfmRCU8NcY,https://api.spotify.com/v1/tracks/61gmMnru5ufVTfmRCU8NcY,https://api.spotify.com/v1/audio-analysis/61gmMnru5ufVTfmRCU8NcY,156000,4
75,Door,0.684,0.438,3,-8.309,1,0.0388,0.222,0.0,0.262,0.253,123.997,audio_features,5YIVVzQcJG7pFhyNo0Ytlh,spotify:track:5YIVVzQcJG7pFhyNo0Ytlh,https://api.spotify.com/v1/tracks/5YIVVzQcJG7pFhyNo0Ytlh,https://api.spotify.com/v1/audio-analysis/5YIVVzQcJG7pFhyNo0Ytlh,322563,4
76,Heartless,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,audio_features,6bnF93Rx87YqUBLSgjiMU8,spotify:track:6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/tracks/6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/audio-analysis/6bnF93Rx87YqUBLSgjiMU8,198267,4
77,Bags,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,audio_features,6UFivO2zqqPFPoQYsEMuCc,spotify:track:6UFivO2zqqPFPoQYsEMuCc,https://api.spotify.com/v1/tracks/6UFivO2zqqPFPoQYsEMuCc,https://api.spotify.com/v1/audio-analysis/6UFivO2zqqPFPoQYsEMuCc,260520,4
78,Firestarter,0.387,0.518,0,-6.511,1,0.0284,0.671,0.000131,0.103,0.112,173.986,audio_features,5j2hu6EvdhsQZDSfmzvSPO,spotify:track:5j2hu6EvdhsQZDSfmzvSPO,https://api.spotify.com/v1/tracks/5j2hu6EvdhsQZDSfmzvSPO,https://api.spotify.com/v1/audio-analysis/5j2hu6EvdhsQZDSfmzvSPO,257438,4
79,She Needs Him,0.504,0.58,1,-5.917,1,0.0279,0.0101,0.491,0.071,0.585,157.026,audio_features,1NjzNt18LlNTuJYErYGvbQ,spotify:track:1NjzNt18LlNTuJYErYGvbQ,https://api.spotify.com/v1/tracks/1NjzNt18LlNTuJYErYGvbQ,https://api.spotify.com/v1/audio-analysis/1NjzNt18LlNTuJYErYGvbQ,314391,4
80,Billy,0.845,0.442,8,-9.698,0,0.0332,0.197,0.00543,0.191,0.404,106.426,audio_features,2eQHAwP1oz4XsjHXSEaqZQ,spotify:track:2eQHAwP1oz4XsjHXSEaqZQ,https://api.spotify.com/v1/tracks/2eQHAwP1oz4XsjHXSEaqZQ,https://api.spotify.com/v1/audio-analysis/2eQHAwP1oz4XsjHXSEaqZQ,213716,4
81,Borderline,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,audio_features,5hM5arv9KDbCHS0k9uqwjr,spotify:track:5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/tracks/5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/audio-analysis/5hM5arv9KDbCHS0k9uqwjr,237800,4
82,Without A Blush,0.516,0.74,7,-7.596,1,0.0283,0.0234,0.0148,0.335,0.584,95.002,audio_features,16N0fvZGGPMSBLqb2viDoW,spotify:track:16N0fvZGGPMSBLqb2viDoW,https://api.spotify.com/v1/tracks/16N0fvZGGPMSBLqb2viDoW,https://api.spotify.com/v1/audio-analysis/16N0fvZGGPMSBLqb2viDoW,298800,4
83,How Do You Feel,0.437,0.679,1,-7.607,0,0.0374,0.126,0.0105,0.0816,0.391,79.788,audio_features,1NQ86JTckDV5WQQBgJpEcV,spotify:track:1NQ86JTckDV5WQQBgJpEcV,https://api.spotify.com/v1/tracks/1NQ86JTckDV5WQQBgJpEcV,https://api.spotify.com/v1/audio-analysis/1NQ86JTckDV5WQQBgJpEcV,343884,4
84,Makeout,0.571,0.641,7,-7.284,1,0.0279,0.462,0.689,0.102,0.7,89.981,audio_features,19qvk32eNbtAYdSBm9AKPx,spotify:track:19qvk32eNbtAYdSBm9AKPx,https://api.spotify.com/v1/tracks/19qvk32eNbtAYdSBm9AKPx,https://api.spotify.com/v1/audio-analysis/19qvk32eNbtAYdSBm9AKPx,286749,4
85,Mexico,0.584,0.841,0,-6.922,1,0.0361,0.00315,0.656,0.112,0.927,155.99,audio_features,30LfXnoJIGUEEK71DQBxQN,spotify:track:30LfXnoJIGUEEK71DQBxQN,https://api.spotify.com/v1/tracks/30LfXnoJIGUEEK71DQBxQN,https://api.spotify.com/v1/audio-analysis/30LfXnoJIGUEEK71DQBxQN,212667,4
